wsi_oid,wds_id,wds_dd,wds_comp,wsi_date,wsi_filter,wsi_sep,wsi_sep_e,wsi_pa,wsi_pa_e,wsi_dm,wsi_dm_e,wsi_dm_flag,wsi_nav,wsi_avg,sb_id1,sb_id2,sb_flg1,sb_flg2,wds_mag1,wds_mag2,wds_pm1_ra,wds_pm1_dec,wds_pm2_ra,wds_pm2_dec,wds_notes,epoch_prop_flag,wds_pm1,wds_pm2,wds_ra1,wds_dec1,wds_ra2,wds_dec2,gaia_designation1,gaia_source_id1,gaia_ra1,gaia_dec1,gaia_parallax1,gaia_pmra1,gaia_pmdec1,gaia_pm1,gaia_phot_g_mean_mag1,gaia_phot_bp_mean_mag1,gaia_phot_rp_mean_mag1,gaia_has_xp_continuous1,gaia_ruwe1,gaia_phot_variable_flag1,gaia_non_single_star1,gaia_flag1,gaia_designation2,gaia_source_id2,gaia_ra2,gaia_dec2,gaia_parallax2,gaia_pmra2,gaia_pmdec2,gaia_pm2,gaia_phot_g_mean_mag2,gaia_phot_bp_mean_mag2,gaia_phot_rp_mean_mag2,gaia_has_xp_continuous2,gaia_ruwe2,gaia_phot_variable_flag2,gaia_non_single_star2,gaia_flag2,xm_chk1,xm_chk2,gaia_sep,gaia_br_diff1,gaia_br_diff2,syn1,syn2,syn_dm
2141,14226-0746,STF1833AB,AB,2021.3786,y,5.8225,0.0015,175.96,0.01,0.1,0.0,*,1,1,Gaia DR3 3639520621950395904,Gaia DR3 3639520621950395776,.,.,7.51,7.52,16.0,-134.0,11.0,-138.0,N W,.,134.9518432626987,138.4377116251204,215.6611134364505,-7.768456666651394,215.66120601207697,-7.770087786559961,Gaia DR3 3639520621950395904,3639520621950395904,215.6611387439657,-7.768771402644171,23.74155927853626,10.973848255543988,-133.80712242958677,134.25636,7.4195247,7.7034535,6.9619803,True,1.0779384,NOT_AVAILABLE,0,.,Gaia DR3 3639520621950395776,3.639520621950396e+18,215.6612755409944,-7.770395956400031,23.802006759670867,6.010003870502356,-136.7243799454825,136.85641,7.4296565,7.715636,6.9723825,False,1.0091513,NOT_AVAILABLE,0.0,.,True,True,5.868713686278681,0.7414732000000006,0.7432534999999998,7.556072453434005,,
2142,14203+4830,STF1834,AB,2021.3868,y,1.695,0.0003,103.46,0.01,0.1,0.0,*,1,1,Gaia DR3 1508162583281315328,Gaia DR3 1508162583281311872,.,.,8.09,8.29,-73.0,-14.0,-73.0,-14.0,NO,.,74.33034373659252,74.33034373659252,215.0728436278442,48.50690999896241,215.07353476826407,48.50680040268328,Gaia DR3 1508162583281315328,1508162583281315328,215.07260317215355,48.50695491066573,13.969213436996847,-72.52245435337402,-12.814264546150284,73.64585,7.948593,8.010808,7.2992873,True,1.0858631,NOT_AVAILABLE,0,!,Gaia DR3 1508162583281311872,1.5081625832813117e+18,215.07328022369305,48.50684753030396,13.918419890712498,-65.78690796041204,-15.359724136699745,67.55619,8.1207285,8.0094,7.3634925,True,1.0552658,NOT_AVAILABLE,0.0,.,True,True,1.660465627902265,0.7115207000000012,0.645907499999999,8.036484926521645,8.218014627271337,0.18152970074969232
2143,14203+4830,STF1834,AB,2022.3561,y,1.6799,0.0014,103.16,0.18,0.1,0.0095,*,3,1,Gaia DR3 1508162583281315328,Gaia DR3 1508162583281311872,.,.,8.09,8.29,-73.0,-14.0,-73.0,-14.0,NO,.,74.33034373659252,74.33034373659252,215.0728436278442,48.50690999896241,215.0735294602397,48.50680375672312,Gaia DR3 1508162583281315328,1508162583281315328,215.07260317215355,48.50695491066573,13.969213436996847,-72.52245435337402,-12.814264546150284,73.64585,7.948593,8.010808,7.2992873,True,1.0858631,NOT_AVAILABLE,0,!,Gaia DR3 1508162583281311872,1.5081625832813117e+18,215.07328022369305,48.50684753030396,13.918419890712498,-65.78690796041204,-15.359724136699745,67.55619,8.1207285,8.0094,7.3634925,True,1.0552658,NOT_AVAILABLE,0.0,.,True,True,1.660465627902265,0.7115207000000012,0.645907499999999,8.036484926521645,8.218014627271337,0.18152970074969232
2144,14247-1140,STF1837,AB,2021.3786,y,1.1181,0.0009,268.47,0.05,1.8,0.0,,1,1,Gaia DR3 6327628949007291520,,.,$,6.87,7.94,-75.0,-24.0,-75.0,-24.0,O,.,78.74642849044012,78.74642849044012,216.16982629776265,-11.669801110909187,216.1695092721995,-11.669809403423516,Gaia DR3 6327628949007291520,6327628949007291520,216.16986616696911,-11.66980568589511,,,,,6.725239,6.6476827,6.1156816,False,,NOT_AVAILABLE,0,!,Gaia DR3 6327628949006393984,6.327628949006394e+18,216.16953174130128,-11.66980009063008,,,,,7.871742,6.79542,6.117066,False,,NOT_AVAILABLE,0.0,.,True,False,1.1792186309593513,0.5320010999999996,0.6783539999999997,,,
2145,14215+5354,STF1839,AB,2021.3103,y,14.4937,0.0089,81.42,0.06,0.1,0.0058,*,2,1,Gaia DR3 1608475839447750528,Gaia DR3 1608475839447750272,.,.,8.84,8.92,0.0,-9.0,-1.0,-11.0,T,.,9.0,11.04536101718726,215.3640833333332,53.89743222222285,215.3708320897629,53.89802378755243,Gaia DR3 1608475839447750272,1608475839447750272,215.36407513613435,53.89742775707615,7.282397197819214,0.047847217208949,-9.300697933478462,9.300821,8.635766,8.914993,8.188062,True,0.96397585,NOT_AVAILABLE,0,.,Gaia DR3 1608475839447750528,1.6084758394477507e+18,215.3708172726641,53.89802291642644,7.271252476602915,-0.5424905732000016,-10.3039015207219,10.318172,8.7267275,8.998018,8.288458,True,0.9379882,NOT_AVAILABLE,0.0,.,False,False,14.461173835099908,0.7269310000000004,0.7095599999999997,8.761158420010368,8.851626008083343,0.0904675880729755
2146,14339+5514,STF1860,AB,2021.3868,y,1.0369,0.0006,112.76,0.03,1.3,0.0,,1,1,,,$,$,7.99,8.97,-11.0,14.0,-11.0,14.0,,.,17.804493814764857,17.804493814764857,218.46862259293,55.23606222219121,218.4690883954628,55.2359507914477,Gaia DR3 1607177483722733056,1607177483722733056,218.46858307320105,55.23606340957141,5.898777262325398,-7.571111574693734,11.061193292509955,13.404168,7.9299355,7.7525,7.414923,True,1.2860408,NOT_AVAILABLE,0,!,Gaia DR3 1607177488013958656,1.6071774880139587e+18,218.46905800352283,55.23595205437121,5.900926349893168,-9.32636655979961,9.961152072850174,13.64572,8.939657,7.8440275,7.4273047,False,1.3218223,NOT_AVAILABLE,0.0,.,False,False,1.0540982337142824,0.33757700000000046,0.4167228000000005,7.917306854749647,,
2147,14407+1625,STF1864AB,AB,2021.428,y,5.4404,0.0003,112.0,0.0,2.0,0.0,,1,1,Gaia DR3 1234645287617291520,Gaia DR3 1234645287617291392,.,.,4.88,5.79,11.0,16.0,4.0,9.0,N,.,19.4164878389476,9.848857801796104,220.181550967157,16.41837666665942,220.18297927377725,16.41777943669714,Gaia DR3 1234645287617291520,1234645287617291520,220.18155997268835,16.418395838227386,10.335724833893924,13.922257532479437,15.566029873263414,20.88374,4.85487,4.812378,4.9276624,False,1.04098,NOT_AVAILABLE,0,.,Gaia DR3 1234645287617291392,1.2346452876172913e+18,220.1830376921648,16.41783097142539,10.50192132140443,2.99245668260276,7.500634322332907,8.075538,5.786731,5.8897367,5.57535,False,1.5024339,VARIABLE,0.0,.,True,True,5.493134593314597,-0.11528440000000018,0.3143867,,,
2148,14411+1344,STF1865AB,AB,2020.5896,y,0.2104,0.0043,278.38,0.28,0.2,0.05,,5,2,Gaia DR3 1185648953539868800,,.,$,4.46,4.55,66.0,-21.0,66.0,-21.0,NO,.,69.26037828369117,69.26037828369117,220.28746862629689,13.72823999981801,220.2874091054585,13.728248517369709,Gaia DR3 1185648953539868800,1185648953539868800,220.28747117214803,13.728269398032095,,,,,4.310509,3.7784803,3.6967223,True,,NOT_AVAILABLE,0,.,,,,,,,,,,,,,,,,$,True,False,,0.08175800000000022,,3.770146954750345,,
2149,14417+0932,STF1866,AB,2021.4909,y,0.7352,0.0003,203.87,0.02,0.4,0.0,,1,1,,,$,$,8.48,8.65,-50.0,24.0,-50.0,24.0,N,.,55.46169849544819,55.46169849544819,220.4357746694913,9.527717777703796,220.43569087261767,9.527531023422988,Gaia DR3 1174638512818001280,1174638512818001280,220.43582284673565,9.527824032479892,2.8335640254876333,-47.55559750003437,25.48343670509848,53.953133,8.212566,7.944949,6.8422832,False,1.2666304,NOT_AVAILABLE,0,!,Gaia DR3 1174638512818536832,1.174638512818537e+18,220.43573749787052,9.52763432914813,2.8160852308342275,-46.48788869518165,26.34435029212256,53.43359,8.237903,7.988712,6.841986,False,1.4564068,NOT_AVAILABLE,0.0,.,False,False,0.747138352598222,1.1026658000000005,1.1467259999999992,,,
2150,14429+0805,STF1870,AB,2021.4909,y,4.7701,0.0071,228.27,0.04,3.5,0.0,*,2,1,Gaia DR3 1172047066991294976,Gaia DR3 1172047066991294592,.,.,7.46,9.98,-4.0,6.0,-4.0,6.0,,.,7.211102550927978,7.211102550927978,220.7295653774704,8.076221111110305,220.7285666194309,8.075339143317008,Gaia DR3 1172047066991294976,1172047066991294976,220.72955366150416,8.076200058996456,6.885796811101312,-4.53132360270685,7.526882128274948,8.7856045,7.342689,7.528415,7.0089555,False,3.9677763,NOT_AVAILABLE,0,!,Gaia DR3 1172047066991294592,1.1720470669912945e+18,220.72855479547368,8.075325279094198,6.570776070930994,-3.884093035327144,2.124350567650389,4.4270806,10.068149,10.29919,9.577614,False,1.0731424,NOT_AVAILABLE,0.0,.,True,True,4.753203457766888,0.5194595,0.7215759999999989,,,
2151,14410+5757,STF1872AB,AB,2021.3869,y,7.5681,0.0011,49.52,0.01,0.8,0.0,*,1,1,Gaia DR3 1616867690147963392,Gaia DR3 1616867690147963520,.,.,7.53,8.32,139.0,-162.0,144.0,-167.0,NO V,.,213.45959805077868,220.51077071199947,220.2546644006382,57.95708555024569,220.2577204102865,57.95842803605435,Gaia DR3 1616867690147963392,1616867690147963392,220.25469752727324,57.9570739230517,17.83834683542206,137.1299471951837,-162.942838032228,212.96712,7.205888,7.6430354,6.5994215,True,1.0542378,NOT_AVAILABLE,0,.,Gaia DR3 1616867690147963520,1.6168676901479634e+18,220.2577026928593,57.95844032852768,17.87203050637509,143.01497085668277,-170.49041977266165,222.5315,8.187154,8.520352,7.6755085,True,1.4648275,NOT_AVAILABLE,0.0,.,True,True,7.5592211012594195,1.0436138999999995,0.8448435000000005,7.423657125312893,8.341475763162215,0.9178186378493223
2152,14463+0939,STF1879AB,AB,2021.4909,y,1.72,0.0004,81.16,0.01,0.6,0.0,*,1,1,Gaia DR3 1174513645233715584,Gaia DR3 1174513649529573760,.,.,7.79,8.45,74.0,-264.0,71.0,-266.0,NO,.,274.1751265158822,275.3125496594734,221.56525027167496,9.645548888746818,221.56571562114107,9.645613422380633,Gaia DR3 1174513645233715584,1174513645233715584,221.5652678486585,9.645560859432685,22.86171618639112,77.16628158110687,-265.6920397024469,276.67108,7.5948267,7.791136,6.95073,False,0.99497324,NOT_AVAILABLE,0,!,Gaia DR3 1174513649529573760,1.174513649529574e+18,221.56575302193772,9.645623724957424,22.77035126885529,75.36667557622773,-259.67993214216966,270.39563,8.224225,8.387418,7.6545353,False,1.1646905,NOT_AVAILABLE,0.0,.,True,True,1.736740648155288,0.8404059999999998,0.7328827000000002,,,
2153,14463+0939,STF1879AB,AB,2022.3962,y,1.7117,0.0018,80.92,0.27,0.8,0.3091,*,9,3,Gaia DR3 1174513645233715584,Gaia DR3 1174513649529573760,.,.,7.79,8.45,74.0,-264.0,71.0,-266.0,NO,.,274.1751265158822,275.3125496594734,221.56525027167496,9.645548888746818,221.56571299566104,9.645615035424775,Gaia DR3 1174513645233715584,1174513645233715584,221.5652678486585,9.645560859432685,22.86171618639112,77.16628158110687,-265.6920397024469,276.67108,7.5948267,7.791136,6.95073,False,0.99497324,NOT_AVAILABLE,0,!,Gaia DR3 1174513649529573760,1.174513649529574e+18,221.56575302193772,9.645623724957424,22.77035126885529,75.36667557622773,-259.67993214216966,270.39563,8.224225,8.387418,7.6545353,False,1.1646905,NOT_AVAILABLE,0.0,.,True,True,1.736740648155288,0.8404059999999998,0.7328827000000002,,,
2154,14463+0939,STF1879AB,AB,2022.4886,y,1.6883,0.0143,80.51,0.16,0.6,0.0,*,6,2,Gaia DR3 1174513645233715584,Gaia DR3 1174513649529573760,.,.,7.79,8.45,74.0,-264.0,71.0,-266.0,NO,.,274.1751265158822,275.3125496594734,221.56525027167496,9.645548888746818,221.5657059358313,9.645617321566206,Gaia DR3 1174513645233715584,1174513645233715584,221.5652678486585,9.645560859432685,22.86171618639112,77.16628158110687,-265.6920397024469,276.67108,7.5948267,7.791136,6.95073,False,0.99497324,NOT_AVAILABLE,0,!,Gaia DR3 1174513649529573760,1.174513649529574e+18,221.56575302193772,9.645623724957424,22.77035126885529,75.36667557622773,-259.67993214216966,270.39563,8.224225,8.387418,7.6545353,False,1.1646905,NOT_AVAILABLE,0.0,.,True,True,1.736740648155288,0.8404059999999998,0.7328827000000002,,,
2155,14489+0557,STF1883,AB,2020.5886,y,1.0374,0.0046,276.76,0.15,0.7,0.1,q,6,2,Gaia DR3 1159348218790870400,,.,$,7.02,8.95,-8.0,-89.0,-8.0,-89.0,NO,.,89.35882720806042,89.35882720806042,222.22171425159868,5.9540211111161,222.2214265359673,5.954055031347034,Gaia DR3 1159348218790870400,1159348218790870400,222.2218501606469,5.954042242607897,16.179599561816925,-4.45700518646864,-83.23012656257173,83.34938,7.43333,7.188496,6.6038914,False,1.1028454,NOT_AVAILABLE,0,!,Gaia DR3 1159348223086401792,1.1593482230864018e+18,222.2215687198499,5.954082065159775,,,,,7.479729,6.957454,6.371298,False,,NOT_AVAILABLE,0.0,.,True,False,1.0178675130009298,0.5846045999999996,0.5861559999999999,,,
2156,14489+0557,STF1883,AB,2021.4102,y,1.0654,0.0114,277.06,0.31,0.6,0.0,q,3,2,Gaia DR3 1159348218790870400,,.,$,7.02,8.95,-8.0,-89.0,-8.0,-89.0,NO,.,89.35882720806042,89.35882720806042,222.22171425159868,5.9540211111161,222.2214189578009,5.954057485175143,Gaia DR3 1159348218790870400,1159348218790870400,222.2218501606469,5.954042242607897,16.179599561816925,-4.45700518646864,-83.23012656257173,83.34938,7.43333,7.188496,6.6038914,False,1.1028454,NOT_AVAILABLE,0,!,Gaia DR3 1159348223086401792,1.1593482230864018e+18,222.2215687198499,5.954082065159775,,,,,7.479729,6.957454,6.371298,False,,NOT_AVAILABLE,0.0,.,True,False,1.0178675130009298,0.5846045999999996,0.5861559999999999,,,
2157,14489+0557,STF1883,AB,2021.4936,y,1.049,0.0002,276.88,0.01,0.4,0.0,,1,1,Gaia DR3 1159348218790870400,,.,$,7.02,8.95,-8.0,-89.0,-8.0,-89.0,NO,.,89.35882720806042,89.35882720806042,222.22171425159868,5.9540211111161,222.22142339165265,5.954056016600546,Gaia DR3 1159348218790870400,1159348218790870400,222.2218501606469,5.954042242607897,16.179599561816925,-4.45700518646864,-83.23012656257173,83.34938,7.43333,7.188496,6.6038914,False,1.1028454,NOT_AVAILABLE,0,!,Gaia DR3 1159348223086401792,1.1593482230864018e+18,222.2215687198499,5.954082065159775,,,,,7.479729,6.957454,6.371298,False,,NOT_AVAILABLE,0.0,.,True,False,1.0178675130009298,0.5846045999999996,0.5861559999999999,,,
2158,14514+1906,STF1888AB,AB,2020.5709,y,5.2612,0.0273,296.11,0.18,2.7,0.091,*,3,1,Gaia DR3 1237090738916392704,Gaia DR3 1237090738916392832,.,.,4.76,6.95,153.0,-72.0,90.0,-147.0,NO,.,169.09464805250343,172.3629890666787,222.8481362829403,19.10015222082986,222.8464512039835,19.10046205891716,Gaia DR3 1237090738916392704,1237090738916392704,222.8480514738455,19.10026964007245,148.06949945238355,127.4678757766822,-40.56864549694421,133.76799,4.4804826,4.8695474,3.9444358,False,1.0991775,NOT_AVAILABLE,0,.,Gaia DR3 1237090738916392832,1.237090738916393e+18,222.8466426652314,19.10110410794757,148.17931678941665,133.37604517724114,-182.0591844077652,225.68721,6.4300914,7.133002,5.615121,False,1.5099552,NOT_AVAILABLE,0.0,.,True,True,5.656188038051012,0.9251116000000001,1.517881,,,
2159,14514+1906,STF1888AB,AB,2021.4102,y,5.22,0.0152,295.02,0.02,2.6,0.1,*,4,2,Gaia DR3 1237090738916392704,Gaia DR3 1237090738916392832,.,.,4.76,6.95,153.0,-72.0,90.0,-147.0,NO,.,169.09464805250343,172.3629890666787,222.8481362829403,19.10015222082986,222.84644948222447,19.10043213836408,Gaia DR3 1237090738916392704,1237090738916392704,222.8480514738455,19.10026964007245,148.06949945238355,127.4678757766822,-40.56864549694421,133.76799,4.4804826,4.8695474,3.9444358,False,1.0991775,NOT_AVAILABLE,0,.,Gaia DR3 1237090738916392832,1.237090738916393e+18,222.8466426652314,19.10110410794757,148.17931678941665,133.37604517724114,-182.0591844077652,225.68721,6.4300914,7.133002,5.615121,False,1.5099552,NOT_AVAILABLE,0.0,.,True,True,5.656188038051012,0.9251116000000001,1.517881,,,
2160,14589-1109,STF1894AB,AB,2022.3562,y,19.8547,0.043,38.37,0.12,6.1,0.0,*,1,1,Gaia DR3 6313611584502853376,Gaia DR3 6313611687580964608,.,.,6.0,9.83,-106.0,-62.0,44.0,125.0,N,.,122.80065146407,132.51792331605563,224.72301983493605,-11.144136666280849,224.7271885359492,-11.13898152042542,Gaia DR3 6313611584502853376,6313611584502853376,224.72277818848428,-11.144297211257816,9.308958486658687,-105.409949995236,-62.97297725515766,122.78784,5.5144296,6.1291494,4.769072,False,1.3994772,NOT_AVAILABLE,0,.,Gaia DR3 6313611687580964608,6.313611687580965e+18,224.7262429415787,-11.140010183940731,9.236111794834631,-105.29263169311945,-62.71457836239348,122.55471,9.964075,10.368324,9.393169,True,13.778333,NOT_AVAILABLE,0.0,.,True,True,19.696583484587173,1.3600773999999998,0.9751549999999991,,10.153852706877224,
2161,15038+4739,STF1909,AB,2021.4552,y,0.2474,0.0003,165.5,0.06,0.8,0.0,,1,1,,Gaia DR3 1588936345294751872,$,.,5.2,6.1,-444.0,10.0,-374.0,39.0,NO,.,444.1125983351519,376.0279244949768,225.94415382148745,47.65409996271368,225.94464122262303,47.654162329170354,Gaia DR3 1588936345294751872,1588936345294751872,225.9447434351084,47.6544148254084,,,,,5.486304,4.9408627,4.0580506,True,,NOT_AVAILABLE,0,.,,,,,,,,,,,,,,,,$,False,False,,0.8828121000000007,,5.296019263693662,,
2162,15183+2650,STF1932AB,AB,2020.4937,y,1.6082,0.0034,267.46,0.03,0.1,0.0043,*,2,1,Gaia DR3 1271209611223823232,Gaia DR3 1271209615518148736,.,.,7.32,7.41,90.0,70.0,90.0,82.0,NO T,.,114.0175425099138,121.7538500417954,229.5845732963767,26.840505554844192,229.58407312996457,26.8405390899782,Gaia DR3 1271209611223823232,1271209611223823232,229.58485590407588,26.84068292663587,27.615019158502268,90.01182563918805,70.36825421231968,114.25331,7.1797447,7.1091456,6.4618344,True,1.0425459,NOT_AVAILABLE,0,!,Gaia DR3 1271209615518148736,1.2712096155181486e+18,229.584353597221,26.840650265195304,27.61248298183097,90.5157422974275,81.80281874747963,122.00328,7.2243514,7.242907,6.4714475,True,1.0719754,NOT_AVAILABLE,0.0,.,True,True,1.6177666424996036,0.6473111999999999,0.7714594999999997,7.289797516756067,7.318130087759357,0.028332571003289786
2163,15183+2650,STF1932AB,AB,2020.6078,y,1.5998,0.003,267.38,0.09,0.1,0.0101,*,3,1,Gaia DR3 1271209611223823232,Gaia DR3 1271209615518148736,.,.,7.32,7.41,90.0,70.0,90.0,82.0,NO T,.,114.0175425099138,121.7538500417954,229.5845732963767,26.840505554844192,229.58407577375303,26.84053857353851,Gaia DR3 1271209611223823232,1271209611223823232,229.58485590407588,26.84068292663587,27.615019158502268,90.01182563918805,70.36825421231968,114.25331,7.1797447,7.1091456,6.4618344,True,1.0425459,NOT_AVAILABLE,0,!,Gaia DR3 1271209615518148736,1.2712096155181486e+18,229.584353597221,26.840650265195304,27.61248298183097,90.5157422974275,81.80281874747963,122.00328,7.2243514,7.242907,6.4714475,True,1.0719754,NOT_AVAILABLE,0.0,.,True,True,1.6177666424996036,0.6473111999999999,0.7714594999999997,7.289797516756067,7.318130087759357,0.028332571003289786
2164,15183+2650,STF1932AB,AB,2021.4594,y,1.6008,0.0006,267.82,0.12,0.4,0.25,*,5,2,Gaia DR3 1271209611223823232,Gaia DR3 1271209615518148736,.,.,7.32,7.41,90.0,70.0,90.0,82.0,NO T,.,114.0175425099138,121.7538500417954,229.5845732963767,26.840505554844192,229.5840753024996,26.84054197263029,Gaia DR3 1271209611223823232,1271209611223823232,229.58485590407588,26.84068292663587,27.615019158502268,90.01182563918805,70.36825421231968,114.25331,7.1797447,7.1091456,6.4618344,True,1.0425459,NOT_AVAILABLE,0,!,Gaia DR3 1271209615518148736,1.2712096155181486e+18,229.584353597221,26.840650265195304,27.61248298183097,90.5157422974275,81.80281874747963,122.00328,7.2243514,7.242907,6.4714475,True,1.0719754,NOT_AVAILABLE,0.0,.,True,True,1.6177666424996036,0.6473111999999999,0.7714594999999997,7.289797516756067,7.318130087759357,0.028332571003289786
2165,15232+3017,STF1937,AB,2020.4337,y,0.3506,0.0002,293.23,0.03,0.2,0.0,,1,1,Gaia DR3 1276781047094217216,,.,$,5.64,5.95,117.0,-171.0,117.0,-171.0,NO,.,207.1955597979841,207.1955597979841,230.8015605297039,30.287489998633625,230.801456889398,30.2875284110216,Gaia DR3 1276781047094217216,1276781047094217216,230.8021322223448,30.287113837658584,,,,,5.505744,5.138012,4.3995986,True,,NOT_AVAILABLE,0,.,,,,,,,,,,,,,,,,$,True,False,,0.7384133999999998,,5.162911988546011,,
2166,15232+3017,STF1937AB,AB,2021.3979,y,0.3883,0.004,314.38,0.31,0.4,0.1247,,8,3,Gaia DR3 1276781047094217216,,.,$,5.64,5.95,117.0,-171.0,117.0,-171.0,NO,.,207.1955597979841,207.1955597979841,230.8015605297039,30.287489998633625,230.8014712536136,30.287565438163696,Gaia DR3 1276781047094217216,1276781047094217216,230.8021322223448,30.287113837658584,,,,,5.505744,5.138012,4.3995986,True,,NOT_AVAILABLE,0,.,,,,,,,,,,,,,,,,$,True,False,,0.7384133999999998,,5.162911988546011,,
2167,15277+0606,STF1944,AB,2021.4936,y,0.5982,0.0003,291.08,0.03,0.7,0.0,,1,1,Gaia DR3 1162496434114863744,,.,$,8.32,8.79,-2.0,-36.0,-2.0,-36.0,O,.,36.05551275463989,36.05551275463989,231.9255743938104,6.101090000002407,231.9254184638962,6.101149765331752,Gaia DR3 1162496434114863744,1162496434114863744,231.92548382001087,6.101152255364016,,,,,8.081555,7.870297,7.1313105,False,,NOT_AVAILABLE,0,.,,,,,,,,,,,,,,,,$,True,False,,0.7389865000000002,,,,
2168,15280+1442,STF1945AB,AB,2022.4956,V,41.9306,0.0874,314.1,0.12,2.0,0.35,:,2,2,Gaia DR3 1195009851941507072,Gaia DR3 1195009916365390464,.,.,10.12,10.62,-14.0,-19.0,-10.0,128.0,NL,.,23.600847442411894,128.39003076563228,232.005269005813,14.698998888881343,231.9966397553391,14.707757628989988,Gaia DR3 1195009851941507072,1195009851941507072,232.00528808961087,14.69902711278727,2.194921300578008,-11.219507030776295,-15.232379043542451,18.918316,9.6840515,10.271758,8.95761,True,7.8094616,NOT_AVAILABLE,1,.,Gaia DR3 1195009920660984576,1.1950099206609846e+18,231.99401225511687,14.707347218575642,10.164735751603292,-12.006527360987068,129.32090545324584,129.87708,10.389672,10.789722,9.822206,False,1.0346851,NOT_AVAILABLE,0.0,.,True,False,49.38406297829797,1.3141479999999994,0.9675159999999998,10.033733366106585,,
2169,15280+1442,STF1945BC,BC,2022.4956,V,9.424,0.1783,280.56,0.29,1.7,1.0,:,2,2,Gaia DR3 1195009916365390464,Gaia DR3 1195009920660984576,.,.,10.62,10.62,-12.0,129.0,-12.0,131.0,NT,.,129.5569372901351,131.54847015454038,231.99656986014256,14.706851111095686,231.99390925078632,14.707339732089268,Gaia DR3 1195009916365390464,1195009916365390464,231.99660280668,14.70688467451204,10.17318064591076,-11.47940224936238,128.97420891982148,129.48407,10.381919,10.781072,9.814376,False,1.044652,NOT_AVAILABLE,0,.,Gaia DR3 1195009920660984576,1.1950099206609846e+18,231.99401225511687,14.707347218575642,10.164735751603292,-12.006527360987068,129.32090545324584,129.87708,10.389672,10.789722,9.822206,False,1.0346851,NOT_AVAILABLE,0.0,.,True,True,9.172836628719281,0.9666960000000007,0.9675159999999998,,,
2170,15272+3930,STF1946,AB,2021.3869,y,7.4993,0.0036,343.72,0.03,2.2,0.0,:,1,1,Gaia DR3 1388179201534793728,Gaia DR3 1388179201535256704,.,.,9.34,10.87,5.0,-37.0,-5.0,-12.0,,.,37.33630940518894,13.0,231.7875704630455,39.493029999999,231.78675611617572,39.49514072035087,Gaia DR3 1388179201534793728,1388179201534793728,231.78755600466752,39.49302412790997,6.280002129646975,6.160463679195072,-37.22105798877722,37.727425,9.179597,9.409382,8.787008,True,9.24923,NOT_AVAILABLE,0,.,Gaia DR3 1388179201535256704,1.3881792015352566e+18,231.78680194729583,39.49502478846416,6.397662933324378,4.402943171977569,-38.85344023066829,39.10212,10.877894,11.199157,10.38521,True,0.9168649,NOT_AVAILABLE,0.0,.,True,True,7.5008394010945745,0.6223740000000006,0.8139469999999989,9.29238842175596,11.02069759133058,1.7283091695746187
2171,15282+3822,STF1947,AB,2021.3869,y,6.8323,0.0018,26.33,0.02,0.9,0.0,:,1,1,Gaia DR3 1387803988895730560,Gaia DR3 1387804023255468800,.,.,9.98,10.39,-18.0,20.0,-17.0,20.0,,.,26.90724809414742,26.248809496813376,232.0410229747529,38.360672222176646,232.0421021974972,38.362373183499045,Gaia DR3 1387803988895730560,1387803988895730560,232.04097931049603,38.36066070949181,8.940466381139023,-19.26113092686132,21.350965780046018,28.755085,9.700753,10.079369,9.151397,True,2.2746031,NOT_AVAILABLE,0,.,Gaia DR3 1387804023255468800,1.3878040232554688e+18,232.04205822230048,38.36235886474667,8.882854749150853,-19.53343870659696,20.44069231952892,28.273258,10.09433,10.440714,9.579311,True,1.1260501,NOT_AVAILABLE,0.0,.,True,True,6.8299731015765595,0.9279720000000005,0.8614029999999993,9.880531462253742,10.249875822670267,0.36934436041652496
2172,15348+1032,STF1954AB,AB,2021.4184,y,4.0371,0.0364,171.25,0.11,1.4,0.05,*,4,2,Gaia DR3 1165987658411302272,Gaia DR3 1165987658411091200,.,.,4.17,5.16,-74.0,6.0,-73.0,3.0,NO Y,.,74.24284477308234,73.06161783043132,233.70024880119524,10.538915555379528,233.7004268433024,10.53779385693336,Gaia DR3 1165987658411302272,1165987658411302272,233.70027089806285,10.538881171882537,10.805613821981815,-73.95242237159471,5.747990660236445,74.17547,4.0844493,4.2202725,3.8449461,False,3.6525578,NOT_AVAILABLE,0,!,Gaia DR3 1165987658411091200,1.1659876584110912e+18,233.70042698053408,10.537768209422754,18.97250572408207,-67.01198556743368,3.472642367016177,67.101906,5.124504,5.248325,4.8894763,False,1.203825,NOT_AVAILABLE,0.0,.,True,True,4.044567999884409,0.37532640000000006,0.35884870000000024,,,
