wsi_oid,wds_id,wds_dd,wds_comp,wsi_date,wsi_filter,wsi_sep,wsi_sep_e,wsi_pa,wsi_pa_e,wsi_dm,wsi_dm_e,wsi_dm_flag,wsi_nav,wsi_avg,sb_id1,sb_id2,sb_flg1,sb_flg2,wds_coord1,wds_mag1,wds_mag2,wds_pm1_ra,wds_pm1_dec,wds_pm2_ra,wds_pm2_dec,wds_notes,epoch_prop_flag,wds_pm1,wds_pm2,wds_ra1_J2000,wds_dec1_J2000,wds_ra2_J2000,wds_dec2_J2000,wds_ra1_J2016,wds_dec1_J2016,wds_ra2_J2016,wds_dec2_J2016
2225,17240-0050,STF2156,AB,2020.5682,V,3.8125,0.0009,35.5,0.01,0.6,0.0,*,1,1,Gaia DR3 4373398866321675264,Gaia DR3 4373398866320854144,.,.,17 23 57.34 -00 50 06.8,8.95,9.5,-43.0,-2.0,-45.0,4.0,,.,43.04648650006177,45.17742799230607,260.9889166666667,-0.8352222222222222,260.98953171244005,-0.8343600512258645,260.98872553525075,-0.8352311111063266,260.98933169123603,-0.834342273443279
2226,17358+0100,STF2186,AB,2020.5355,y,2.9616,0.0007,78.13,0.01,0.2,0.0,*,1,1,Gaia DR3 4375568237123483008,Gaia DR3 4375568232828777216,.,.,17 35 50.43 +00 59 47.7,8.23,8.43,-18.0,-17.0,-2.0,-11.0,,.,24.75883680627989,11.180339887498947,263.960125,0.9965833333333332,263.96093019727687,0.996752549031492,263.96004498789995,0.9965077777779776,263.960921307043,0.9967036601433492
2227,17360+2100,STF2190AB,AB,2021.4554,y,10.3723,0.0112,21.75,0.06,5.2,0.0,,1,1,Gaia DR3 4555742012117748096,Gaia DR3 4555742012118929664,.,.,17 35 59.56 +20 59 46.6,6.13,9.48,6.0,-16.0,7.0,-15.0,N,.,17.08800749063506,16.55294535724685,263.99816666666663,20.996277777777777,263.9993102644937,20.99895385488358,263.9981952298068,20.99620666666539,263.99934358875566,20.99888718821471
2228,17386+5546,STF2199,AB,2021.5483,y,2.108,0.0005,52.89,0.01,0.6,0.0,*,1,1,Gaia DR3 1421106752993180672,Gaia DR3 1421106757287278080,.,.,17 38 38.32 +55 45 34.9,8.03,8.6,4.0,-12.0,4.0,-12.0,NO,.,12.649110640673518,12.649110640673518,264.6596666666666,55.75969444444444,264.66049659606773,55.76004773494364,264.65969826228974,55.75964111110789,264.6605281919771,55.75999440160708
2229,17412+4139,STF2203,AB,2020.4911,y,0.7586,0.0013,291.36,0.08,0.4,0.0235,q,2,1,Gaia DR3 1345773438938638080,Gaia DR3 1345773443233879168,.,.,17 41 13.81 +41 39 17.8,7.72,7.81,-8.0,10.0,-8.0,10.0,N,.,12.806248474865695,12.806248474865695,265.3075416666666,41.654944444444446,265.3072790084221,41.65502119480422,265.3074940790966,41.65498888887839,265.3072314207954,41.65506563923816
2230,17412+4139,STF2203,AB,2021.5484,y,0.76,0.0002,291.1,0.02,0.3,0.0,,1,1,Gaia DR3 1345773438938638080,Gaia DR3 1345773443233879168,.,.,17 41 13.81 +41 39 17.8,7.72,7.81,-8.0,10.0,-8.0,10.0,N,.,12.806248474865695,12.806248474865695,265.3075416666666,41.654944444444446,265.3072780593958,41.65502044346947,265.3074940790966,41.65498888887839,265.30723047176974,41.65506488790341
2231,17467-0113,STF2211AB,AB,2020.5356,C,10.4855,0.0598,115.4,0.33,1.6,0.0,*,1,1,Gaia DR3 4371079790143313664,Gaia DR3 4371079790143311232,.,.,17 46 39.40 -01 12 51.9,9.21,10.62,-11.0,9.0,-9.0,8.0,,.,14.212670403551895,12.041594578792296,266.66416666666663,-1.2144166666666665,266.6667983485092,-1.2156659985359426,266.66411776679547,-1.2143766666668447,266.6667583395051,-1.2156304429806422
2232,17467-0113,STF2211AB,AB,2020.5356,V,10.389,0.0029,115.51,0.02,1.5,0.0,*,1,1,Gaia DR3 4371079790143313664,Gaia DR3 4371079790143311232,.,.,17 46 39.40 -01 12 51.9,9.21,10.62,-11.0,9.0,-9.0,8.0,,.,14.212670403551895,12.041594578792296,266.66416666666663,-1.2144166666666665,266.666771746835,-1.2156595032737445,266.66411776679547,-1.2143766666668447,266.66673173783107,-1.2156239477184438
2233,17464+0542,STF2212,AB,2021.5867,y,3.2446,0.0009,340.55,0.02,0.1,0.0,*,1,1,Gaia DR3 4474058984045718400,Gaia DR3 4474058984045718784,.,.,17 46 26.79 +05 42 01.3,9.51,9.6,-1.0,-13.0,-11.0,19.0,,.,13.038404810405298,21.95449840010015,266.61162499999995,5.700361111111111,266.61132339692165,5.701210955080967,266.61162053346874,5.700303333334212,266.6112742649938,5.701295399522021
2234,17403+6341,STF2218,AB,2020.5381,V,1.4171,0.0065,307.57,0.26,1.6,0.0,:,1,1,Gaia DR3 1440606660430810240,,.,$,17 40 18.07 +63 40 31.4,7.08,8.37,6.0,140.0,6.0,140.0,O,.,140.12851244482687,140.12851244482687,265.07529166666666,63.6753888888889,265.0745880924508,63.67562890070549,265.0753518016917,63.6760111110889,265.074648227985,63.67625112290549
2235,17403+6341,STF2218,AB,2021.5483,y,1.4492,0.0006,307.11,0.03,1.7,0.0,*,1,1,Gaia DR3 1440606660430810240,,.,$,17 40 18.07 +63 40 31.4,7.08,8.37,6.0,140.0,6.0,140.0,O,.,140.12851244482687,140.12851244482687,265.07529166666666,63.6753888888889,265.0745677345539,63.675631767831646,265.0753518016917,63.6760111110889,265.0746278700942,63.67625399003165
2236,17479+1449,STF2222,AB,2021.4554,V,2.2759,0.002,62.93,0.05,2.1,0.0,,1,1,,,$,$,17 47 53.16 +14 48 30.5,8.41,9.73,-37.0,-32.0,-37.0,-32.0,,!,48.91829923454004,48.91829923454004,266.9715,14.808472222222225,266.97208227909994,14.808759919736302,266.9713299061001,14.80832999993982,266.9719121849743,14.808617697453894
2237,17419+7209,STF2241AB,AB,2020.538,y,30.2375,0.003,16.03,0.01,1.9,0.0,*,1,1,Gaia DR3 1651268660203160448,Gaia DR3 1651268763282397312,.,.,17 41 56.36 +72 08 55.8,4.6,5.59,27.0,-270.0,29.0,-277.0,NO Z,.,271.34664177026406,278.5139134765084,265.4848333333333,72.14883333333334,265.4924028622576,72.15690590487648,265.4852247669388,72.14763333296196,265.49282347423923,72.15567479333433
2238,17571+0004,STF2244,AB,2020.4911,y,0.6965,0.0016,100.45,0.14,0.5,0.1075,,2,1,Gaia DR3 4371553920172973312,,.,$,17 57 04.32 +00 04 00.0,6.89,6.56,26.0,-9.0,26.0,-9.0,NO,.,27.51363298439521,27.51363298439521,269.268,0.0666666666666666,269.2681902633361,0.0666315751768022,269.2681155556319,0.0666266666671513,269.2683058189679,0.0665915751772871
2239,17571+0004,STF2244,AB,2021.748,y,0.6993,0.0025,100.68,0.08,0.4,0.0059,q,3,1,Gaia DR3 4371553920172973312,,.,$,17 57 04.32 +00 04 00.0,6.89,6.56,26.0,-9.0,26.0,-9.0,NO,.,27.51363298439521,27.51363298439521,269.268,0.0666666666666666,269.26819088524246,0.066630667555538,269.2681155556319,0.0666266666671513,269.26830644087426,0.0665906675560228
2240,17593-0651,STF2250AB,AB,2020.5356,V,7.7596,0.0021,343.44,0.02,0.5,0.0,*,1,1,Gaia DR3 4172046401447484672,Gaia DR3 4172046401447485184,.,.,17 59 18.09 -06 51 21.2,8.79,9.24,-5.0,-8.0,-5.0,-10.0,N,.,9.433981132056603,11.180339887498947,269.825375,-6.855888888888888,269.8247562350226,-6.853822848027919,269.8253526177329,-6.855924444443375,269.82473385285215,-6.853867292471156
2241,17593-0651,STF2250AB,AB,2020.5356,y,7.784,0.0011,343.6,0.01,0.5,0.0,*,1,1,Gaia DR3 4172046401447484672,Gaia DR3 4172046401447485184,.,.,17 59 18.09 -06 51 21.2,8.79,9.24,-5.0,-8.0,-5.0,-10.0,N,.,9.433981132056603,11.180339887498947,269.825375,-6.855888888888888,269.82476012101665,-6.853814638504053,269.8253526177329,-6.855924444443375,269.8247377388466,-6.853859082947292
2242,18031-0811,STF2262AB,AB,2021.4937,y,1.4241,0.0003,290.25,0.01,1.3,0.0,,1,1,Gaia DR3 4170583776094715520,Gaia DR3 4170583776109015808,.,.,18 03 04.91 -08 10 48.9,5.27,5.86,9.0,-48.0,9.0,-48.0,NO,.,48.83646178829912,48.83646178829912,270.7704583333333,-8.18025,270.77008338563826,-8.18011308168805,270.7704987445244,-8.180463333328015,270.7701237968155,-8.180326415016067
2243,18015+2136,STF2264,AB,2021.5866,y,6.3586,0.0009,256.51,0.01,0.3,0.0,*,1,1,Gaia DR3 4576147844112599424,Gaia DR3 4576147848417217536,.,.,18 01 30.41 +21 35 44.8,4.85,5.2,8.0,40.0,8.0,39.0,NV,.,40.79215610874228,39.81205847478876,270.37670833333334,21.595777777777776,270.3748611234372,21.595365737991333,270.376746573235,21.595955555548432,270.37489936322885,21.59553907131761
2244,18055+0230,STF2272AB,AB,2020.5583,y,6.6354,0.0474,120.95,0.15,2.2,0.0943,*,9,3,Gaia DR3 4468557611984384512,Gaia DR3 4468557611977674496,.,.,18 05 27.37 +02 29 59.3,4.22,6.17,280.0,-1090.0,440.0,-1250.0,NO P,.,1125.3888216967505,1325.1792331605564,271.3640416666666,2.499805555555556,271.3656239012436,2.498857632678022,271.36528729187273,2.494961110608907,271.3675813098104,2.4933020757728546
2245,18055+0230,STF2272AB,AB,2020.6843,y,6.7371,0.0748,120.82,0.13,2.5,0.435,*,6,1,Gaia DR3 4468557611984384512,Gaia DR3 4468557611977674496,.,.,18 05 27.37 +02 29 59.3,4.22,6.17,280.0,-1090.0,440.0,-1250.0,NO P,.,1125.3888216967505,1325.1792331605564,271.3640416666666,2.499805555555556,271.36565033362746,2.498846747965133,271.36528729187273,2.494961110608907,271.367607742178,2.4932911910599715
2246,18055+0230,STF2272AB,AB,2021.4732,y,6.7513,0.054,120.48,0.29,4.5,2.0,*,6,2,Gaia DR3 4468557611984384512,Gaia DR3 4468557611977674496,.,.,18 05 27.37 +02 29 59.3,4.22,6.17,280.0,-1090.0,440.0,-1250.0,NO P,.,1125.3888216967505,1325.1792331605564,271.3640416666666,2.499805555555556,271.3656594029506,2.498854300953776,271.36528729187273,2.494961110608907,271.3676168115124,2.49329874404861
2247,18055+0230,STF2272AB,AB,2021.5866,y,6.6406,0.0139,120.09,0.22,2.2,0.0947,*,3,1,Gaia DR3 4468557611984384512,Gaia DR3 4468557611977674496,.,.,18 05 27.37 +02 29 59.3,4.22,6.17,280.0,-1090.0,440.0,-1250.0,NO P,.,1125.3888216967505,1325.1792331605564,271.3640416666666,2.499805555555556,271.3656392151757,2.4988807408526714,271.36528729187273,2.494961110608907,271.3675966237768,2.4933251839474906
2248,18055+0230,STF2272AB,AB,2021.7015,y,6.7072,0.014,119.99,0.03,2.4,0.1304,*,4,1,Gaia DR3 4468557611984384512,Gaia DR3 4468557611977674496,.,.,18 05 27.37 +02 29 59.3,4.22,6.17,280.0,-1090.0,440.0,-1250.0,NO P,.,1125.3888216967505,1325.1792331605564,271.3640416666666,2.499805555555556,271.36565686671,2.4988742806314086,271.36528729187273,2.494961110608907,271.36761427530155,2.4933187237262304
2249,18096+0400,STF2281AB,AB,2020.5353,y,0.7526,0.0004,282.41,0.03,1.6,0.0,q,1,1,Gaia DR3 4470319819874781184,,.,$,18 09 33.86 +03 59 35.8,5.97,7.52,46.0,-7.0,46.0,-7.0,NO,.,46.52956049652737,46.52956049652737,272.3910833333333,3.9932777777777777,272.39087866550767,3.993322705000733,272.3912882753193,3.993246666641686,272.3910836075049,3.99329159386464
2250,18096+0609,STF2283,AB,2021.4555,y,0.5561,0.0318,53.43,4.54,2.0,1.502,,2,1,Gaia DR3 4471859857718718720,Gaia DR3 4471859857712015872,.,.,18 09 34.22 +06 08 44.6,8.25,8.73,-8.0,-33.0,-8.0,-33.0,O,.,33.95585369269929,33.95585369269929,272.3925833333333,6.145722222222224,272.3927081116833,6.145814257443464,272.3925475722631,6.145575555556644,272.39267235060686,6.145667590777883
2251,18014+6557,STF2284,AB,2020.5381,V,3.486,0.0084,192.89,0.14,2.3,0.0,*,1,1,Gaia DR3 2161688071217418240,Gaia DR3 2161688071217417728,.,.,18 01 23.28 +65 56 55.4,8.01,9.45,7.0,48.0,6.0,36.0,,.,48.507731342539614,36.49657518178932,270.347,65.94872222222223,270.3464699898094,65.94777828983725,270.3470763367913,65.94893555553334,270.3465354187932,65.94793828982085
2252,18014+6557,STF2284,AB,2020.5381,y,3.5004,0.0036,191.94,0.06,2.3,0.0,*,1,1,Gaia DR3 2161688071217418240,Gaia DR3 2161688071217417728,.,.,18 01 23.28 +65 56 55.4,8.01,9.45,7.0,48.0,6.0,36.0,,.,48.507731342539614,36.49657518178932,270.347,65.94872222222223,270.3465064313851,65.94777092473451,270.3470763367913,65.94893555553334,270.34657186035,65.94793092471814
2253,18093+1329,STF2285,AB,2021.4555,y,3.5948,0.0029,332.56,0.05,2.4,0.0,:,1,1,Gaia DR3 4497240979828383872,Gaia DR3 4497240984130115328,.,.,18 09 15.12 +13 29 06.2,8.75,9.82,5.0,-19.0,1.0,-6.0,,.,19.6468827043885,6.082762530298219,272.313,13.485055555555553,272.31252679864286,13.485941767065569,272.3130228522323,13.484971111111385,272.3125313691074,13.485915100399277
2254,18146+0011,STF2294,AB,2020.5355,V,1.3721,0.0007,93.04,0.03,1.0,0.0,q,1,1,Gaia DR3 4274869292908169088,Gaia DR3 4274869288611306624,.,.,18 14 33.68 +00 10 32.9,8.22,8.55,20.0,-35.0,20.0,-35.0,O,.,40.311288741492746,40.311288741492746,273.64033333333333,0.1758055555555555,273.6407139376573,0.1757853425678678,273.64042222263856,0.1756500000022009,273.64080282696244,0.1756297870145132
2255,18146+0011,STF2294,AB,2020.5355,y,1.3693,0.0005,92.67,0.02,0.2,0.0,*,1,1,Gaia DR3 4274869292908169088,Gaia DR3 4274869288611306624,.,.,18 14 33.68 +00 10 32.9,8.22,8.55,20.0,-35.0,20.0,-35.0,O,.,40.311288741492746,40.311288741492746,273.64033333333333,0.1758055555555555,273.64071328331374,0.175787837027728,273.64042222263856,0.1756500000022009,273.64080217261886,0.1756322814743736
2256,18028+7547,STF2302AB,AB,2020.538,y,5.6182,0.0188,247.31,0.51,4.8,0.4977,*,2,1,Gaia DR3 2269103107346676736,Gaia DR3 2269103107346676608,.,.,18 02 50.94 +75 47 24.3,7.03,9.97,-12.0,41.0,-12.0,41.0,N,.,42.72001872658765,42.72001872658765,270.71225,75.79008333333333,270.70638476920976,75.78948126392315,270.7120327315819,75.7902655554547,270.7061675098075,75.78966348604453
2257,18278+2442,STF2320,AB,2021.5702,y,1.0513,0.0008,358.57,0.04,2.0,0.0,,1,1,Gaia DR3 4536580548100596224,Gaia DR3 4536580548092510976,.,.,18 27 45.89 +24 41 50.8,7.14,8.9,3.0,12.0,3.0,12.0,N,.,12.36931687685298,12.36931687685298,276.9412083333333,24.697444444444443,276.9412003118304,24.697736381272907,276.94122300911243,24.697497777776235,276.94121498764383,24.6977897146047
2258,18314-1048,STF2325,AB,2021.5867,V,12.3621,0.0327,256.62,0.15,4.9,0.0,*,1,1,Gaia DR3 4154910272219704960,Gaia DR3 4154910233550702592,.,.,18 31 25.69 -10 47 45.0,5.77,9.31,3.0,-18.0,2.0,-18.0,N,.,18.24828759089466,18.110770276274835,277.85704166666665,-10.795833333333333,277.8536407557995,-10.79662795167092,277.8570552402437,-10.795913333331798,277.85364980487486,-10.796707951669545
2259,18314+0628,STF2329,AB,2020.6119,y,4.2055,0.0008,42.94,0.01,1.5,0.0,*,1,1,,Gaia DR3 4285028780352136576,$,.,18 31 26.49 +06 27 36.9,8.16,9.44,-21.0,-20.0,-5.0,-8.0,N,.,29.0,9.433981132056603,277.860375,6.46025,277.86117589849914,6.461105196546012,277.8602810702449,6.460161111103881,277.8611535342316,6.46106964099052
2260,18338+1744,"STF2339AB,CD","AB,CD",2020.6119,y,1.4356,0.0,273.87,0.0,2.2,0.0,,1,1,,,$,$,18 33 45.62 +17 43 55.9,7.45,8.67,10.0,-6.0,10.0,-6.0,N,.,11.6619037896906,11.6619037896906,278.4400833333333,17.732194444444442,278.4396656194259,17.73222135866944,278.4401299946253,17.732167777772673,278.4397122807249,17.732194691997677
2261,18379-0023,STF2347,AB,2021.5867,V,3.2211,0.0035,258.09,0.06,2.2,0.0,*,1,1,Gaia DR3 4272331070307321728,Gaia DR3 4272331035947583488,.,.,18 37 56.63 -00 23 09.1,8.07,9.75,26.0,-7.0,1.0,-9.0,,.,26.92582403567252,9.055385138137416,279.4859583333333,-0.3858611111111111,279.48508282476087,-0.3860457650653562,279.48607389150806,-0.3858922222209551,279.4850872693062,-0.3860857650647349
2262,18393+2056,STF2360,AB,2020.6324,y,2.4466,0.0005,358.59,0.01,1.3,0.0,*,1,1,Gaia DR3 4531754001284452992,Gaia DR3 4531753997002022272,.,.,18 39 19.16 +20 55 58.9,7.97,9.16,-5.0,-16.0,-2.0,-8.0,,.,16.76305461424021,8.246211251235321,279.8298333333333,20.93302777777778,279.8298154285602,20.933707183108734,279.8298095407821,20.93295666666612,279.8298059114943,20.933671627553466
2263,18384+3603,STF2362,AB,2021.5484,y,4.3416,0.001,187.24,0.01,1.4,0.0,*,1,1,Gaia DR3 2095181838371784960,Gaia DR3 2095181842668071296,.,.,18 38 25.70 +36 03 11.3,7.53,8.72,22.0,-39.0,22.0,-39.0,,.,44.77722635447622,44.77722635447622,279.6070833333333,36.053138888888896,279.6068953429845,36.05194250422785,279.60720427459125,36.05296555549752,279.6070162824042,36.05176917083648
2264,18401+2442,STF2364,AB,2021.5702,y,10.7032,0.0017,173.57,0.01,3.1,0.0,*,1,1,Gaia DR3 4535923589906818432,Gaia DR3 4535923589905112192,.,.,18 40 05.13 +24 42 12.4,8.09,10.32,0.0,16.0,-1.0,15.0,,.,16.0,15.033296378372908,280.021375,24.703444444444443,280.02174148850173,24.700490035487725,280.021375,24.70351555555445,280.0217365964552,24.700556702153285
2265,18389+5221,STF2368AB,AB,2021.491,y,1.8937,0.0002,320.28,0.01,0.1,0.0,*,1,1,Gaia DR3 2145517618131590784,Gaia DR3 2145517622428619648,.,.,18 38 51.27 +52 20 38.2,7.63,7.77,8.0,-3.0,8.0,-3.0,N,.,8.54400374531753,8.54400374531753,279.713625,52.34394444444445,279.71307475783914,52.3443490513906,279.7136831999993,52.34393111109703,279.71313295837115,52.344335718043176
2266,18338+7003,STF2370,AB,2021.491,y,10.5991,0.0036,134.89,0.02,0.5,0.0,:,1,1,Gaia DR3 2259574464702484736,Gaia DR3 2259574464702484864,.,.,18 33 49.04 +70 02 40.1,10.58,10.59,76.0,-4.0,75.0,2.0,NT,.,76.10519036176179,75.02666192761077,278.4543333333333,70.04447222222223,278.4604443841332,70.04239425852666,278.45532303952814,70.04445444170257,278.46142097158446,70.04240314474524
2267,18455+0530,STF2375AB,AB,2020.5733,y,2.5854,0.0208,120.14,0.16,0.3,0.0471,*,9,3,,,$,$,18 45 28.36 +05 30 00.4,6.34,6.73,9.0,-3.0,9.0,-3.0,NO V,.,9.486832980505138,9.486832980505138,281.3681666666667,5.50011111111111,281.36879061023427,5.499750508815172,281.36820685167646,5.500097777776639,281.36883079521965,5.499737175480702
2268,18455+0530,STF2375AB,AB,2020.6843,y,2.579,0.0144,119.94,0.15,0.3,0.0192,*,3,1,,,$,$,18 45 28.36 +05 30 00.4,6.34,6.73,9.0,-3.0,9.0,-3.0,NO V,.,9.486832980505138,9.486832980505138,281.3681666666667,5.50011111111111,281.36879032333803,5.499753566231983,281.36820685167646,5.500097777776639,281.36883050832364,5.499740232897512
2269,18455+0530,STF2375AB,AB,2021.5252,y,2.5873,0.0297,120.4,0.04,0.3,0.0,*,7,2,,,$,$,18 45 28.36 +05 30 00.4,6.34,6.73,9.0,-3.0,9.0,-3.0,NO V,.,9.486832980505138,9.486832980505138,281.3681666666667,5.50011111111111,281.36878941720585,5.499747427133253,281.36820685167646,5.500097777776639,281.36882960219106,5.499734093798782
2270,18455+0530,STF2375AB,AB,2021.5867,y,2.5521,0.0158,120.04,0.09,0.3,0.0148,*,4,1,,,$,$,18 45 28.36 +05 30 00.4,6.34,6.73,9.0,-3.0,9.0,-3.0,NO V,.,9.486832980505138,9.486832980505138,281.3681666666667,5.50011111111111,281.36878319703305,5.499756223936861,281.36820685167646,5.500097777776639,281.3688233820189,5.4997428906023895
2271,18443+3940,STF2382AB,AB,2020.5837,y,2.2253,0.0065,344.47,0.07,1.1,0.0471,*,7,3,Gaia DR3 2098237660364079232,Gaia DR3 2098237656065233792,.,.,18 44 20.34 +39 40 12.4,5.15,6.1,11.0,61.0,2.0,47.0,NO,.,61.98386886924694,47.042533945356304,281.08475,39.67011111111111,281.08453498545146,39.67070668179537,281.0848135143627,39.67038222220073,281.0845465336065,39.67091557068045
2272,18443+3940,STF2382AB,AB,2020.6843,y,2.2232,0.0078,344.53,0.09,1.2,0.0382,*,3,1,Gaia DR3 2098237660364079232,Gaia DR3 2098237656065233792,.,.,18 44 20.34 +39 40 12.4,5.15,6.1,11.0,61.0,2.0,47.0,NO,.,61.98386886924694,47.042533945356304,281.08475,39.67011111111111,281.08453599797616,39.67070629258492,281.0848135143627,39.67038222220073,281.08454754613115,39.67091518147
2273,18443+3940,STF2382AB,AB,2021.5484,y,2.1963,0.0056,344.21,0.04,1.1,0.0451,*,2,1,Gaia DR3 2098237660364079232,Gaia DR3 2098237656065233792,.,.,18 44 20.34 +39 40 12.4,5.15,6.1,11.0,61.0,2.0,47.0,NO,.,61.98386886924694,47.042533945356304,281.08475,39.67011111111111,281.08453432435203,39.670698173055904,281.0848135143627,39.67038222220073,281.0845458725057,39.67090706194098
2274,18443+3940,STF2382AB,AB,2021.7016,y,2.205,0.0036,344.11,0.18,1.1,0.0239,*,3,1,Gaia DR3 2098237660364079232,Gaia DR3 2098237656065233792,.,.,18 44 20.34 +39 40 12.4,5.15,6.1,11.0,61.0,2.0,47.0,NO,.,61.98386886924694,47.042533945356304,281.08475,39.67011111111111,281.0845321339226,39.670700206737344,281.0848135143627,39.67038222220073,281.0845436820766,39.67090909562243
2275,18443+3940,STF2383CD,CD,2020.5837,y,2.371,0.0111,74.26,0.07,0.2,0.0,*,7,3,Gaia DR3 2098202128093842432,Gaia DR3 2098202128100428288,.,.,18 44 22.78 +39 36 45.8,5.25,5.38,8.0,54.0,8.0,54.0,NO,.,54.589376255824725,54.589376255824725,281.0949166666667,39.612722222222224,281.0957395376931,39.61290088237983,281.0949628205932,39.61296222220937,281.0957856917387,39.61314088236696
2276,18443+3940,STF2383CD,CD,2020.6843,y,2.3826,0.007,73.97,0.04,0.2,0.0098,*,3,1,Gaia DR3 2098202128093842432,Gaia DR3 2098202128100428288,.,.,18 44 22.78 +39 36 45.8,5.25,5.38,8.0,54.0,8.0,54.0,NO,.,54.589376255824725,54.589376255824725,281.0949166666667,39.612722222222224,281.09574237342235,39.61290497837571,281.0949628205932,39.61296222220937,281.09578852747075,39.61314497836286
2277,18443+3940,STF2383CD,CD,2021.5484,y,2.366,0.0114,73.74,0.19,0.2,0.0177,*,3,1,Gaia DR3 2098202128093842432,Gaia DR3 2098202128100428288,.,.,18 44 22.78 +39 36 45.8,5.25,5.38,8.0,54.0,8.0,54.0,NO,.,54.589376255824725,54.589376255824725,281.0949166666667,39.612722222222224,281.09573566829727,39.612906239315066,281.0949628205932,39.61296222220937,281.0957818223465,39.61314623930222
2278,18443+3940,STF2383CD,CD,2021.7016,y,2.3845,0.005,74.06,0.04,0.2,0.0176,*,3,1,Gaia DR3 2098202128093842432,Gaia DR3 2098202128100428288,.,.,18 44 22.78 +39 36 45.8,5.25,5.38,8.0,54.0,8.0,54.0,NO,.,54.589376255824725,54.589376255824725,281.0949166666667,39.612722222222224,281.0957434037967,39.61290412390462,281.0949628205932,39.61296222220937,281.09578955784457,39.613144123891765
2279,18458+3431,STF2390,AB,2021.5484,y,4.2186,0.0011,155.23,0.02,1.7,0.0,*,1,1,Gaia DR3 2091791120611418752,Gaia DR3 2091791116312548352,.,.,18 45 49.83 +34 31 06.6,7.37,8.56,5.0,-14.0,5.0,-14.0,N,.,14.866068747318506,14.866068747318506,281.457625,34.5185,281.45822087186605,34.51743597742708,281.45765197055283,34.51843777777578,281.4582478420744,34.51737375520287
2280,18489+1615,STF2400AB,AB,2020.6119,y,11.094,0.0,159.25,0.0,5.6,0.0,,1,1,Gaia DR3 4510996390003527808,,.,$,18 48 54.88 +16 15 24.4,8.08,11.1,-35.0,63.0,-1.0,-33.0,NL,.,72.069410986909,33.015148038438355,282.2286666666667,16.256777777777774,282.2298039289857,16.253895999740088,282.2285046322276,16.257057777711854,282.2297992995082,16.253749333075643
2281,18489+1615,STF2400AC,AC,2020.6119,y,11.8097,0.0001,162.46,0.0,6.0,0.0,,1,1,Gaia DR3 4510996390003527808,,.,$,18 48 54.88 +16 15 24.4,8.08,10.6,-33.0,64.0,-33.0,64.0,NL,!,72.00694410957877,72.00694410957877,282.2286666666667,16.256777777777774,282.2296964666709,16.25364982276525,282.22851389133496,16.257062222163068,282.22954369377106,16.25393426715055
2282,18490+2110,STF2401AB,AB,2020.631,y,4.2468,0.001,37.58,0.01,2.5,0.0,*,1,1,Gaia DR3 4531259083629611776,Gaia DR3 4531259083620692352,.,.,18 48 57.83 +21 10 01.3,7.27,9.27,-1.0,-12.0,4.0,-5.0,,.,12.041594578792296,6.4031242374328485,282.24095833333337,21.16702777777778,282.241729831099,21.16796266490081,282.2409535673372,21.16697444444521,282.2417488952082,21.167940442677864
2283,18469+5920,STF2410,AB,2021.491,y,1.7128,0.0005,85.67,0.02,0.6,0.0,,1,1,Gaia DR3 2154668685907537280,Gaia DR3 2154668479747366144,.,.,18 46 56.67 +59 19 52.0,8.59,8.85,52.0,56.0,52.0,56.0,,.,76.4198926981712,76.4198926981712,281.736125,59.33111111111111,281.7370550973405,59.33114702942157,281.7365780948778,59.33135999921015,281.73750819269736,59.3313959175206
2284,18534+0323,STF2413,AB,2020.5357,V,10.1397,0.0012,199.51,0.01,2.1,0.0,:,1,1,Gaia DR3 4280981031358677760,Gaia DR3 4280981031358677376,.,.,18 53 23.66 +03 23 09.7,9.17,9.88,3.0,-40.0,2.0,-40.0,V,.,40.11234224026316,40.049968789001575,283.3485833333333,3.3860277777777776,283.3476410326884,3.3833729131433103,283.34859668998115,3.385850000002665,283.3476499370959,3.383195135368249
2285,18534+0323,STF2413,AB,2020.5357,y,10.1307,0.0011,199.55,0.01,0.7,0.0,*,1,1,Gaia DR3 4280981031358677760,Gaia DR3 4280981031358677376,.,.,18 53 23.66 +03 23 09.7,9.17,9.88,3.0,-40.0,2.0,-40.0,V,.,40.11234224026316,40.049968789001575,283.3485833333333,3.3860277777777776,283.3476400142683,3.3833759263671377,283.34859668998115,3.385850000002665,283.3476489186758,3.383198148592077
2286,18545+2037,STF2415,AB,2020.6119,y,1.9351,0.0006,288.82,0.02,2.6,0.0,*,1,1,Gaia DR3 4519122120218359552,Gaia DR3 4519122193250158976,.,.,18 54 32.84 +20 36 55.1,7.07,8.73,4.0,-2.0,4.0,-2.0,,.,4.47213595499958,4.47213595499958,283.63683333333324,20.61530555555556,283.63628973386705,20.615478959080452,283.636852327384,20.615296666665767,283.6363087279394,20.615470070190668
2287,18571+2606,STF2422,AB,2021.5704,y,0.7564,0.0006,67.04,0.04,0.6,0.0,:,1,1,Gaia DR3 4534804974259964032,Gaia DR3 4534804974266854656,.,.,18 57 07.83 +26 05 45.1,7.93,8.25,0.0,0.0,0.0,0.0,,.,0.0,0.0,284.282625,26.09586111111111,284.28284042640774,26.09594307285822,284.282625,26.09586111111111,284.28284042640774,26.09594307285822
