wsi_oid,wds_id,wds_dd,wds_comp,wsi_date,wsi_filter,wsi_sep,wsi_sep_e,wsi_pa,wsi_pa_e,wsi_dm,wsi_dm_e,wsi_dm_flag,wsi_nav,wsi_avg,sb_id1,sb_id2,sb_flg1,sb_flg2,wds_coord1,wds_mag1,wds_mag2,wds_pm1_ra,wds_pm1_dec,wds_pm2_ra,wds_pm2_dec,wds_notes,wds_pm1,wds_pm2,wds_ra1_J2000,wds_dec1_J2000,wds_ra2_J2000,wds_dec2_J2000,wds_ra1_J2016,wds_dec1_J2016,wds_ra2_J2016,wds_dec2_J2016,epoch_prop_flag,gaia_id1,gaia_mag1,gaia_pm1,wds_gaia_dm1,wds_gaia_sep1,gaia_flag1,gaia_id2,gaia_mag2,gaia_pm2,wds_gaia_dm2,wds_gaia_sep2,gaia_flag2,xm_chk1,xm_chk2,jxm_id1,jxm_chk,sb_jxm_chk
2011,11317+1422,STF1547AB,AB,2021.2992,y,15.5682,0.0079,331.95,0.03,4.2,0.0,*,1,1,Gaia DR3 3966121308211393920,Gaia DR3 3966121308211394944,.,.,11 31 44.94 +14 21 52.2,6.33,9.14,-330.0,-190.0,-316.0,-181.0,NO V,380.7886552931954,364.16617086159994,172.93725,14.364499999999998,172.9351507763037,14.368316524459,172.93573600702277,14.363655550761576,172.93370098833896,14.367512075617938,,Gaia DR3 3966121308211393920,6.1336365,380.64145,0.1963634490966797,0.0635812290610196,.,Gaia DR3 3966121308211394944,8.744178,363.9003,0.395822525024414,0.3731684383138587,.,True,True,Gaia DR3 3966121308211393920,True,True
2012,11317+1422,STF1547AB,AB,2022.3211,y,15.4267,0.0488,331.99,0.17,4.2,0.7665,*,12,4,Gaia DR3 3966121308211393920,Gaia DR3 3966121308211394944,.,.,11 31 44.94 +14 21 52.2,6.33,9.14,-330.0,-190.0,-316.0,-181.0,NO V,380.7886552931954,364.16617086159994,172.93725,14.364499999999998,172.93517258252606,14.368283241888818,172.93573600702277,14.363655550761576,172.93372279477703,14.367478793047765,,Gaia DR3 3966121308211393920,6.1336365,380.64145,0.1963634490966797,0.0635812290610196,.,Gaia DR3 3966121308211394944,8.744178,363.9003,0.395822525024414,0.367559098588028,.,True,True,Gaia DR3 3966121308211393920,True,True
2013,11317+1422,STF1547AB,AB,2022.4079,y,15.4499,0.0037,332.03,0.05,3.2,0.0392,q,3,1,Gaia DR3 3966121308211393920,Gaia DR3 3966121308211394944,.,.,11 31 44.94 +14 21 52.2,6.33,9.14,-330.0,-190.0,-316.0,-181.0,NO V,380.7886552931954,364.16617086159994,172.93725,14.364499999999998,172.93517218935816,14.36829033759964,172.93573600702277,14.363655550761576,172.93372240156316,14.367485888758589,,Gaia DR3 3966121308211393920,6.1336365,380.64145,0.1963634490966797,0.0635812290610196,.,Gaia DR3 3966121308211394944,8.744178,363.9003,0.395822525024414,0.3772863952950461,.,True,True,Gaia DR3 3966121308211393920,True,True
2014,11363+2747,STF1555AB,AB,2021.2446,y,0.6714,0.0124,330.81,0.78,0.2,0.1244,:,2,1,Gaia DR3 4018973590912984192,Gaia DR3 4018973595207763456,.,.,11 36 17.94 +27 46 52.7,6.41,6.78,27.0,13.0,27.0,13.0,NO,29.9666481275434,29.966648127543394,174.07475,27.781305555555555,174.0746471921055,27.78146837136247,174.074885634195,27.781363333266235,174.07478282650357,27.78152614907315,,Gaia DR3 4018973590912984192,6.390902,29.315834,0.0190978050231933,0.2514636167262136,.,Gaia DR3 4018973595207763456,6.584097,,0.1959033012390136,1.4501386235022042,.,True,True,Gaia DR3 4018973590912984192,True,True
2015,11363+1208,STF1556,AB,2021.3047,y,9.0715,0.0139,51.8,0.09,0.8,0.0,:,1,1,Gaia DR3 3917209155492718848,Gaia DR3 3917209155492928128,.,.,11 36 17.58 +12 07 50.4,10.69,10.77,-31.0,28.0,-31.0,28.0,T,41.77319714841085,41.773197148410844,174.07325,12.130666666666666,174.07527548914717,12.132224962577142,174.0731090754417,12.130791111073576,174.07513456376498,12.132349406984044,,Gaia DR3 3917209155492928128,10.289639,41.30108,0.400360107421875,0.0410604936396328,.,Gaia DR3 3917209155492718848,10.466698,41.89415,0.3033027648925781,0.0764231926247734,.,False,False,Gaia DR3 3917209155492928128,True,False
2016,11363+1208,STF1556,AB,2022.3258,y,9.045,0.0061,51.59,0.04,0.8,0.0,:,1,1,Gaia DR3 3917209155492718848,Gaia DR3 3917209155492928128,.,.,11 36 17.58 +12 07 50.4,10.69,10.77,-31.0,28.0,-31.0,28.0,T,41.77319714841085,41.773197148410844,174.07325,12.130666666666666,174.07526373378872,12.132227636830738,174.0731090754417,12.130791111073576,174.07512280840515,12.132352081237642,,Gaia DR3 3917209155492928128,10.289639,41.30108,0.400360107421875,0.0410604936396328,.,Gaia DR3 3917209155492718848,10.466698,41.89415,0.3033027648925781,0.048355297640147,.,False,False,Gaia DR3 3917209155492928128,True,False
2017,11387+4507,STF1561AB,AB,2021.2992,y,8.8038,0.0093,245.15,0.06,2.3,0.0,*,1,1,Gaia DR3 773861404893710208,Gaia DR3 773861400598512512,.,.,11 38 44.90 +45 06 30.3,6.53,8.23,-594.0,15.0,-571.0,-1.0,NO,594.1893637553604,571.0008756560711,174.6870833333333,45.10841666666667,174.6839391904778,45.10738891656632,174.6833427204471,45.10848327228032,174.68034348535937,45.10738441570852,,Gaia DR3 773861404893710208,6.3238754,596.03516,0.2061247825622558,0.0268368558428202,.,Gaia DR3 773861400598512512,8.074495,576.9586,0.1555042266845703,0.7023229088295896,.,True,True,Gaia DR3 773861404893710208,True,True
2018,11394+5211,STF1563,AB,2022.3012,y,13.7088,0.0019,157.28,0.01,2.9,0.0,*,1,1,Gaia DR3 840064095218194432,Gaia DR3 840064030794655616,.,.,11 39 23.55 +52 11 15.4,8.58,10.64,-76.0,17.0,-74.0,16.0,V Y,77.87810988975015,75.7099729229908,174.848125,52.18761111111111,174.85052378201215,52.18409857492061,174.84757404497313,52.18768666538247,174.8499873682307,52.18416968481439,,Gaia DR3 840064095218194432,8.393072,77.81156,0.1869277954101562,0.0663719781284,.,Gaia DR3 840064030794655616,10.409112,76.260284,0.2308883666992187,0.0800069242117794,.,True,True,Gaia DR3 840064095218194432,True,True
2019,11396+1900,STF1565,AB,2022.327,y,21.6883,0.0033,304.38,0.01,2.3,0.0,*,1,1,Gaia DR3 3974350431190754432,Gaia DR3 3974350431190754560,.,.,11 39 36.50 +18 59 48.3,7.26,8.41,-53.0,-3.0,-52.0,-3.0,NT,53.08483775994799,52.08646657242167,174.90208333333334,18.99675,174.8968247253566,19.00015184974327,174.90183420979534,18.996736666500183,174.89658029726615,19.000138516249653,,Gaia DR3 3974350431190754432,7.1299896,52.932034,0.1300106048583984,0.0519161991423299,.,Gaia DR3 3974350431190754560,8.432876,52.9772,0.0228757858276367,0.1264169885710127,.,True,True,Gaia DR3 3974350431190754432,True,True
2020,11406+2102,STF1566,AB,2021.3019,y,2.3372,0.003,349.34,0.07,1.4,0.0,*,1,1,Gaia DR3 3979190172138537728,Gaia DR3 3979190172137894272,.,.,11 40 38.67 +21 02 11.3,8.71,9.98,-10.0,-24.0,-10.0,-24.0,,26.0,26.0,175.16112499999997,21.036472222222223,175.16099633042955,21.03711024023373,175.16107738194538,21.03636555555058,175.16094871217103,21.037003573562085,,Gaia DR3 3979190172138537728,8.29898,21.735304,0.411020278930664,0.5238296294246423,.,Gaia DR3 3979190172137894272,9.842642,24.222101,0.1373577117919922,0.4861656315022076,.,True,True,Gaia DR3 3979190172138537728,True,True
2021,11433+0046,STF1568AB,AB,2021.3622,y,9.1676,0.0076,42.59,0.05,1.6,0.0,:,1,1,Gaia DR3 3795940135414736768,Gaia DR3 3795940135414737024,.,.,11 43 16.61 +00 45 40.1,10.36,10.48,-24.0,-2.0,-25.0,-2.0,W,24.08318915758459,25.079872407968907,175.81920833333334,0.7611388888888889,175.82093186123112,0.7630137014851557,175.81910165725586,0.7611299999988186,175.82082074026872,0.7630048125949698,,Gaia DR3 3795940135414736768,10.232101,25.290499,0.1278982162475586,0.0608935388075003,.,Gaia DR3 3795940135414737024,10.16664,25.177916,0.313359260559082,0.1223063932947029,.,True,True,Gaia DR3 3795940135414736768,True,True
2022,11455+4536,STF1570,AB,2021.2527,V,10.9339,0.0023,48.92,0.24,0.8,0.0,*,2,1,Gaia DR3 773955825454382080,Gaia DR3 773955825454381440,.,.,11 45 32.15 +45 36 13.1,8.86,9.6,-15.0,8.0,-13.0,8.0,T,17.0,15.264337522473747,176.3839583333333,45.60363888888889,176.3872308290614,45.6056346195819,176.38386304317288,45.60367444440429,176.38714824131768,45.60567017510716,,Gaia DR3 773955825454382080,8.733657,16.62535,0.1263427734375,0.0196891919170081,.,Gaia DR3 773955825454381440,9.505993,16.458315,0.0940074920654296,0.0387815801080656,.,True,True,Gaia DR3 773955825454382080,True,True
2023,11492+6720,STF1573,AB,2021.2526,V,11.0986,0.0088,177.79,0.07,1.3,0.2695,*,2,1,Gaia DR3 1057925697128003200,Gaia DR3 1057925628408525824,.,.,11 49 10.50 +67 19 42.8,7.5,8.3,14.0,-3.0,13.0,-2.0,V,14.317821063276352,13.152946437965905,177.29374999999996,67.32855555555555,177.29405839545348,67.32547490390607,177.2939114289741,67.32854222214154,177.2942082745229,67.3254660149476,,Gaia DR3 1057925697128003200,7.2486396,14.132079,0.2513604164123535,0.0442091186465889,.,Gaia DR3 1057925628408525824,8.3334055,13.888945,0.0334053039550781,0.0680206458754358,.,True,True,Gaia DR3 1057925697128003200,True,True
2024,11551+4629,"STF1579AB,C","AB,C",2021.2992,y,3.8352,0.0064,41.8,0.1,2.2,0.0,*,1,1,Gaia DR3 774274752546451840,Gaia DR3 774274748251116672,.,.,11 55 05.74 +46 28 36.6,6.68,8.32,10.0,3.0,10.0,3.0,NU,10.44030650891055,10.44030650891055,178.77391666666665,46.47683333333334,178.7749478027685,46.47762750913194,178.7739812053957,46.476846666648335,178.7750123424395,46.47764084244693,,Gaia DR3 774274752546451840,6.7581196,10.407601,0.0781197547912597,0.0678934145090617,.,Gaia DR3 774274748251116672,8.684197,10.863676,0.3641977310180664,0.1166905481221351,.,True,True,Gaia DR3 774274752546451840,True,True
2025,11555+0333,STF1580AB,AB,2021.3622,y,8.5597,0.0106,261.83,0.07,2.7,0.0,:,1,1,Gaia DR3 3893170773293535488,Gaia DR3 3893170773291994624,.,.,11 55 29.73 +03 32 36.0,9.34,10.01,-4.0,-3.0,-3.0,-2.0,T,5.0,3.605551275463989,178.873875,3.543333333333333,178.87151693034536,3.5429954345930628,178.87385718817262,3.543320000000036,178.87150357147962,3.542986545704216,,Gaia DR3 3893170773293535488,9.17808,5.200527,0.1619205474853515,0.2009939027409183,.,Gaia DR3 3893170773291994624,9.833904,3.9375815,0.176095962524414,0.1152034129133098,.,True,True,Gaia DR3 3893170773293535488,True,True
2026,12002+8700,STF1583,AB,2021.2636,y,11.2656,0.0193,285.37,0.08,2.5,0.8794,:,2,1,Gaia DR3 1727129705478571008,Gaia DR3 1148416431806674560,.,.,12 00 10.43 +86 59 40.0,8.1,9.29,-38.0,-5.0,-35.0,-5.0,N,38.3275357934736,35.35533905932738,180.0434583333333,86.99444444444444,179.98589431687603,86.99527236457203,180.04023730214453,86.99442221748183,179.98292676092584,86.99525013832731,,Gaia DR3 1727129705478571008,8.077566,36.49377,0.0224342346191406,0.052396486157009,.,Gaia DR3 1148416431806674560,9.346809,37.069134,0.0568094253540039,0.3079335734038195,.,True,True,Gaia DR3 1727129705478571008,True,True
2027,12043+0724,STF1595,AB,2022.3014,y,27.7711,0.0031,329.15,0.01,1.0,0.0,:,1,1,Gaia DR3 3898778901070021504,Gaia DR3 3898778969789498880,.,.,12 04 18.43 +07 23 56.7,9.22,10.01,-4.0,-18.0,-3.0,-19.0,T,18.43908891458577,19.235384061671343,181.07679166666665,7.399083333333333,181.07280261214737,7.405706049713027,181.0767737396177,7.399003333334216,181.0727891666589,7.405621605269689,,Gaia DR3 3898778901070021504,9.039777,18.759642,0.1802234649658203,0.0448700058750512,.,Gaia DR3 3898778969789498880,9.701772,19.049072,0.3082284927368164,0.2827132184557821,.,True,True,Gaia DR3 3898778901070021504,True,True
2028,12043+2128,STF1596,AB,2021.2447,y,3.6821,0.004,234.92,0.06,2.0,0.0,:,1,1,Gaia DR3 3999857073730936448,Gaia DR3 3999857073730936192,.,.,12 04 16.60 +21 27 33.0,6.18,7.48,35.0,-4.0,35.0,-4.0,N,35.22782990761707,35.22782990761707,181.06916666666663,21.45916666666667,181.06826731214588,21.45857883783412,181.0693338087349,21.45914888880616,181.0684344535401,21.45856105997361,,Gaia DR3 3999857073730936448,6.110308,35.935337,0.0696916580200195,0.079538206489313,.,Gaia DR3 3999857073730936192,7.4933176,38.023945,0.013317584991455,0.0759097703958335,.,True,True,Gaia DR3 3999857073730936448,True,True
2029,12056+6848,STF1599AB,AB,2021.2637,y,10.1481,0.0164,166.15,0.09,4.2,0.0,*,1,1,Gaia DR3 1682060311538955392,Gaia DR3 1682060311538954752,.,.,12 05 33.52 +68 47 39.7,7.5,10.67,-6.0,-28.0,-6.0,-28.0,NU,28.635642126552707,28.635642126552707,181.38966666666664,68.79436111111112,181.39153197250505,68.7916241420907,181.38959294448395,68.7942366666526,181.3914582593978,68.79149969763219,,Gaia DR3 1682060311538955392,7.1083245,28.504566,0.3916754722595215,0.2133524186351499,.,Gaia DR3 1682060311538954752,10.839581,29.392162,0.1695804595947265,0.1955208251775876,.,True,True,Gaia DR3 1682060311538955392,True,True
2030,12108+3953,STF1606,AB,2022.3368,y,0.6544,0.0131,139.46,0.34,0.8,0.05,:,6,2,Gaia DR3 1535854814420173952,,.,$,12 10 47.34 +39 53 29.5,7.44,7.93,-29.0,-25.0,$,$,NO,38.28837943815329,$,182.69725,39.891527777777775,182.6974039914192,39.89138963522108,182.69708201433787,39.89141666654721,182.69723600609564,39.89127852399052,!,Gaia DR3 1535854814420173952,7.2566123,,0.1833877563476562,0.5975657675581643,.,,,,,,$,True,False,Gaia DR3 1535854814420173952,True,True
2031,12115+5325,STF1608AB,AB,2021.2637,y,13.5968,0.0272,220.46,0.03,0.4,0.1998,*,2,1,Gaia DR3 1572914025633785728,Gaia DR3 1572914025633785472,.,.,12 11 27.76 +53 25 17.5,8.11,8.27,-164.0,-123.0,-169.0,-136.0,NC V,205.0,216.92625475031832,182.86566666666664,53.421527777777776,182.86155418721995,53.418654026559935,182.86444355684543,53.420981104872055,182.86029387435732,53.41804957549131,,Gaia DR3 1572914025633785728,7.7295084,206.80055,0.3804912567138672,0.0113407715409257,.,Gaia DR3 1572914025633785472,7.990084,218.3261,0.2799162864685058,0.2927812025160307,.,True,True,Gaia DR3 1572914025633785728,True,True
2032,12117+5050,STF1609AB,AB,2021.3648,y,11.2094,0.0164,204.14,0.08,2.6,0.0,:,1,1,Gaia DR3 1548273317220940288,Gaia DR3 1548273317221435520,.,.,12 11 41.76 +50 50 15.8,7.98,9.55,-16.0,19.0,-17.0,21.0,,24.839484696748443,27.018512172212592,182.92399999999995,50.83772222222223,182.92198369617185,50.83488078110308,182.92388739651028,50.83780666661118,182.92186406222544,50.8349741143738,,Gaia DR3 1548273317220940288,7.883568,24.047766,0.0964322090148925,0.2270036717102041,.,Gaia DR3 1548273317221435520,10.076174,,0.5261735916137695,0.2032537675820788,.,True,True,Gaia DR3 1548273317220940288,True,True
2033,12119+3846,STF1610,AB,2022.3205,y,29.4196,0.0211,331.07,0.04,2.8,0.0,:,1,1,Gaia DR3 1532727047435757056,Gaia DR3 1532727047435757184,.,.,12 11 53.03 +38 46 03.8,8.56,10.62,82.0,-43.0,82.0,-42.0,T,92.59049627256567,92.13034245024816,182.9709583333333,38.76772222222223,182.9658876322473,38.77487443716938,182.97142575380752,38.76753111018323,182.96635509961752,38.77468776957454,,Gaia DR3 1532727047435757056,8.368192,92.24419,0.1918087005615234,0.0513885251988518,.,Gaia DR3 1532727047435757184,10.558114,91.620415,0.0618858337402343,0.1147406973730136,.,True,True,Gaia DR3 1532727047435757056,True,True
2034,12126+1046,STF1612,AB,2022.3205,V,5.6605,0.0134,7.14,0.14,1.0,0.0,:,1,1,Gaia DR3 3906529461614092928,Gaia DR3 3906529461613748352,.,.,12 12 34.50 +10 46 18.2,10.45,10.97,-46.0,15.0,-48.0,15.0,V,48.38388161361178,50.28916384272063,183.14374999999995,10.771722222222222,183.1439489418508,10.773282390247816,183.14354188850805,10.77178888881846,183.14373178090807,10.773349056837878,,Gaia DR3 3906529461614092928,10.255656,48.49545,0.1943435668945312,0.0768215170521172,.,Gaia DR3 3906529461613748352,10.812475,49.316498,0.1575250625610351,0.0946128092117936,.,True,True,Gaia DR3 3906529461614092928,True,True
2035,12141+3247,STF1615AB,AB,2022.3205,y,26.8741,0.006,87.58,0.01,3.2,0.0,q,1,1,Gaia DR3 4016401528273296896,Gaia DR3 4016424995974602752,.,.,12 14 06.61 +32 47 03.2,6.99,8.61,-109.0,-8.0,-108.0,-7.0,NT,109.2931836849856,108.2266141020775,183.5275416666666,32.78422222222222,183.5364131509572,32.784537115964646,183.52696543831985,32.78418666534815,183.53584220705943,32.78450600355904,,Gaia DR3 4016401528273296896,6.560533,109.09105,0.4294667243957519,0.9791018306441764,.,Gaia DR3 4016424995974602752,8.657851,108.76187,0.0478515625,1.0284779593710254,.,True,True,Gaia DR3 4016401528273296896,True,True
2036,12151+0959,STF1618,AB,2022.3205,y,26.042,0.0048,244.91,0.01,0.7,0.0,:,1,1,Gaia DR3 3905680879155220096,Gaia DR3 3905587042708682496,.,.,12 15 03.46 +09 59 27.1,9.46,9.46,-11.0,-6.0,-12.0,-7.0,T,12.529964086141668,13.892443989449804,183.76441666666665,9.990861111111112,183.75776453219524,9.98779357702085,183.76436702498816,9.990834444441186,183.75771037814835,9.98776246590585,,Gaia DR3 3905680879155220096,9.315709,12.899836,0.1442909240722656,0.0756666262812705,.,Gaia DR3 3905587042708682496,9.294691,13.59072,0.1653089523315429,0.098572496872352,.,True,True,Gaia DR3 3905680879155220096,True,True
2037,12151-0715,STF1619AB,AB,2021.3566,y,6.8651,0.0394,265.0,0.18,0.3,0.0141,*,2,1,Gaia DR3 3584074376569429248,Gaia DR3 3584074380866605440,.,.,12 15 06.57 -07 15 26.4,8.06,8.3,-249.0,-55.0,-241.0,-70.0,NO T,255.0019607767752,250.96015620014265,183.777375,-7.257333333333334,183.7754599417458,-7.257499532903119,183.7762593954058,-7.257577776412912,183.7743801793106,-7.257810642734342,,Gaia DR3 3584074376569429248,7.788456,256.6541,0.2715444564819336,0.1377574132298244,.,Gaia DR3 3584074380866605440,8.027496,253.81107,0.2725038528442383,0.4933863256294714,.,True,True,Gaia DR3 3584074376569429248,True,True
2038,12162+0443,STF1623,AB,2022.3206,y,45.8156,0.0053,181.48,0.01,2.0,0.0,:,1,1,Gaia DR3 3894251936820343808,Gaia DR3 3894250798653115392,.,.,12 16 11.08 +04 42 38.6,8.98,10.49,-127.0,-8.0,-128.0,-12.0,NV,127.251719045363,128.56126943990557,184.04616666666664,4.710722222222223,184.04583685710745,4.697999912148231,184.04560030912413,4.7106866664381135,184.04526605050145,4.69794657858363,,Gaia DR3 3894251936820343808,8.742397,127.62236,0.2376022338867187,0.1238960431008767,.,Gaia DR3 3894250798653115392,10.209362,131.14021,0.2806377410888672,0.171356341382695,.,True,True,Gaia DR3 3894251936820343808,True,True
2039,12162+8008,STF1625AB,AB,2022.3203,y,14.3566,0.0102,218.25,0.04,4.2,0.0,:,1,1,Gaia DR3 1718005305156264704,Gaia DR3 1718005266500289920,.,.,12 16 11.66 +80 07 30.3,7.24,7.78,21.0,-6.0,21.0,-6.0,NZ,21.840329667841555,21.840329667841555,184.0485833333333,80.12508333333332,184.0341916793236,80.12195122756371,184.0491275564873,80.12505666623038,184.03473573162947,80.1219245604609,,Gaia DR3 1718005305156264704,7.1404543,21.661362,0.0995454788208007,0.1745569396698321,.,Gaia DR3 1718005266500289920,7.7032633,21.268686,0.0767369270324707,0.0925579710514561,.,True,True,Gaia DR3 1718005305156264704,True,True
2040,12168+7009,STF1626,AB,2021.2637,V,2.1331,0.0018,2.98,0.05,0.2,0.0,*,1,1,Gaia DR3 1683862441160955008,Gaia DR3 1683862441161393408,.,.,12 16 47.11 +70 08 45.7,9.37,9.55,48.0,-11.0,$,$,,49.24428900898052,$,184.19629166666664,70.14602777777779,184.1963823694222,70.14661950428258,184.1969198106732,70.14597888778977,184.19701053139508,70.14657061429452,!,Gaia DR3 1683862441160955008,9.1708,56.31193,0.1991996765136718,0.3338629203951256,!,Gaia DR3 1683862441161393408,9.41788,54.70855,0.132120132446289,0.3246739725400113,.,True,True,Gaia DR3 1683862441160955008,True,True
2041,12182-0357,STF1627,AB,2022.3206,y,20.0466,0.0015,195.44,0.0,1.8,0.0,q,1,1,Gaia DR3 3597178978922038528,Gaia DR3 3597178944562299392,.,.,12 18 09.57 -03 56 55.6,6.55,6.9,-11.0,21.0,-9.0,21.0,NT,23.706539182259394,22.847319317591726,184.539875,-3.9487777777777775,184.53838896573853,-3.954145308041798,184.5398259947796,-3.948684444444451,184.5383488702988,-3.954051974708946,,Gaia DR3 3597178978922038528,6.492571,24.052752,0.0574293136596679,0.0337874989071399,.,Gaia DR3 3597178944562299392,6.8797326,22.839132,0.0202674865722656,0.0340931446468934,.,True,True,Gaia DR3 3597178978922038528,True,True
2042,12187+1148,STF1628AB,AB,2021.3621,V,9.5144,0.0035,239.46,0.02,2.2,0.0,:,1,1,Gaia DR3 3908164950800493568,Gaia DR3 3908164950800493184,.,.,12 18 42.90 +11 47 46.3,9.52,10.11,13.0,-19.0,14.0,-19.0,N,23.021728866442675,23.600847442411894,184.67874999999995,11.796194444444444,184.6764246488508,11.79485147805018,184.6788090242949,11.796109999995227,184.67648821316496,11.794767033599989,,Gaia DR3 3908164950800493568,9.33821,21.500784,0.1817903518676757,0.1789633674760535,.,Gaia DR3 3908164950800493184,9.785937,22.006695,0.3240623474121094,0.1378041763777966,.,True,True,Gaia DR3 3908164950800493568,True,True
2043,12187+1148,STF1628AB,AB,2021.3621,y,9.4871,0.0048,239.47,0.03,0.6,0.0,*,1,1,Gaia DR3 3908164950800493568,Gaia DR3 3908164950800493184,.,.,12 18 42.90 +11 47 46.3,9.52,10.11,13.0,-19.0,14.0,-19.0,N,23.021728866442675,23.600847442411894,184.67874999999995,11.796194444444444,184.67643108230249,11.794855727657188,184.6788090242949,11.796109999995227,184.67649464661767,11.794771283207,,Gaia DR3 3908164950800493568,9.33821,21.500784,0.1817903518676757,0.1789633674760535,.,Gaia DR3 3908164950800493184,9.785937,22.006695,0.3240623474121094,0.1461650345252442,.,True,True,Gaia DR3 3908164950800493568,True,True
2044,12202+3754,STF1632,AB,2021.2446,y,10.3153,0.0105,191.81,0.06,3.9,0.0,*,1,1,Gaia DR3 1531739101878351104,Gaia DR3 1531739033158873728,.,.,12 20 13.50 +37 54 07.7,6.83,9.98,-59.0,-9.0,-62.0,-9.0,NV,59.682493245507096,62.64982043070834,185.05625,37.902138888888885,185.0555068101896,37.89933418031492,185.05591767838607,37.90209888842234,185.05515760417447,37.89929417979971,,Gaia DR3 1531739101878351104,6.4578133,62.622913,0.3721866607666015,0.0608669716056427,.,Gaia DR3 1531739033158873728,10.100991,62.142204,0.1209917068481445,0.2509935992642784,.,True,True,Gaia DR3 1531739101878351104,True,True
2045,12202+3754,STF1632,AB,2022.3205,y,10.0081,0.0407,191.68,0.23,6.3,0.0,q,1,1,Gaia DR3 1531739101878351104,Gaia DR3 1531739033158873728,.,.,12 20 13.50 +37 54 07.7,6.83,9.98,-59.0,-9.0,-62.0,-9.0,NV,59.682493245507096,62.64982043070834,185.05625,37.902138888888885,185.0555367685743,37.899416423501314,185.05591767838607,37.90209888842234,185.0551875621691,37.89937642298611,,Gaia DR3 1531739101878351104,6.4578133,62.622913,0.3721866607666015,0.0608669716056427,.,Gaia DR3 1531739033158873728,10.100991,62.142204,0.1209917068481445,0.143670812313808,.,True,True,Gaia DR3 1531739101878351104,True,True
